T(K)        G1/(RT)
2.23970e+03 1.11970058e+01
2.25075e+03 1.11269661e+01
2.26181e+03 1.10576111e+01
2.27286e+03 1.09889308e+01
2.28392e+03 1.09209154e+01
2.29497e+03 1.08535552e+01
2.30603e+03 1.07868410e+01
2.31709e+03 1.07207633e+01
2.32814e+03 1.06553132e+01
2.33920e+03 1.05904817e+01
2.35025e+03 1.05262601e+01
2.36131e+03 1.04626399e+01
2.37236e+03 1.03996126e+01
2.38342e+03 1.03371701e+01
2.39447e+03 1.02753041e+01
2.40553e+03 1.02140068e+01
2.41658e+03 1.01532703e+01
2.42764e+03 1.00930870e+01
2.43869e+03 1.00334493e+01
2.44975e+03 9.97434991e+00
2.46080e+03 9.91578154e+00
2.47186e+03 9.85773705e+00
2.48291e+03 9.80020945e+00
2.49397e+03 9.74319187e+00
2.50503e+03 9.68667756e+00
2.51608e+03 9.63065987e+00
2.52714e+03 9.57513230e+00
2.53819e+03 9.52008844e+00
2.54925e+03 9.46552199e+00
2.56030e+03 9.41142678e+00
2.57136e+03 9.35779672e+00
2.58241e+03 9.30462583e+00
2.59347e+03 9.25190826e+00
2.60452e+03 9.19963822e+00
2.61558e+03 9.14781004e+00
2.62663e+03 9.09641814e+00
2.63769e+03 9.04545703e+00
2.64874e+03 8.99492133e+00
2.65980e+03 8.94480572e+00
2.67085e+03 8.89510499e+00
2.68191e+03 8.84581401e+00
2.69296e+03 8.79692774e+00
2.70402e+03 8.74844120e+00
2.71508e+03 8.70034952e+00
2.72613e+03 8.65264790e+00
2.73719e+03 8.60533159e+00
2.74824e+03 8.55839597e+00
2.75930e+03 8.51183644e+00
2.77035e+03 8.46564852e+00
2.78141e+03 8.41982776e+00
2.79246e+03 8.37436980e+00
2.80352e+03 8.32927036e+00
2.81457e+03 8.28452521e+00
2.82563e+03 8.24013019e+00
2.83668e+03 8.19608121e+00
2.84774e+03 8.15237424e+00
2.85879e+03 8.10900530e+00
2.86985e+03 8.06597050e+00
2.88090e+03 8.02326598e+00
2.89196e+03 7.98088796e+00
2.90302e+03 7.93883272e+00
2.91407e+03 7.89709656e+00
2.92513e+03 7.85567588e+00
2.93618e+03 7.81456712e+00
2.94724e+03 7.77376676e+00
2.95829e+03 7.73327134e+00
2.96935e+03 7.69307747e+00
2.98040e+03 7.65318178e+00
2.99146e+03 7.61358096e+00
3.00251e+03 7.57427177e+00
3.01357e+03 7.53525099e+00
3.02462e+03 7.49651546e+00
3.03568e+03 7.45806206e+00
3.04673e+03 7.41988773e+00
3.05779e+03 7.38198942e+00
3.06884e+03 7.34436417e+00
3.07990e+03 7.30700903e+00
3.09095e+03 7.26992111e+00
3.10201e+03 7.23309753e+00
3.11307e+03 7.19653550e+00
3.12412e+03 7.16023223e+00
3.13518e+03 7.12418499e+00
3.14623e+03 7.08839108e+00
3.15729e+03 7.05284782e+00
3.16834e+03 7.01755262e+00
3.17940e+03 6.98250286e+00
3.19045e+03 6.94769601e+00
3.20151e+03 6.91312954e+00
3.21256e+03 6.87880098e+00
3.22362e+03 6.84470788e+00
3.23467e+03 6.81084782e+00
3.24573e+03 6.77721842e+00
3.25678e+03 6.74381733e+00
3.26784e+03 6.71064224e+00
3.27889e+03 6.67769086e+00
3.28995e+03 6.64496093e+00
3.30101e+03 6.61245023e+00
3.31206e+03 6.58015657e+00
3.32312e+03 6.54807777e+00
3.33417e+03 6.51621170e+00
3.34523e+03 6.48455626e+00
3.35628e+03 6.45310935e+00
3.36734e+03 6.42186893e+00
3.37839e+03 6.39083297e+00
3.38945e+03 6.35999947e+00
3.40050e+03 6.32936646e+00
3.41156e+03 6.29893197e+00
3.42261e+03 6.26869410e+00
3.43367e+03 6.23865094e+00
3.44472e+03 6.20880062e+00
3.45578e+03 6.17914128e+00
3.46683e+03 6.14967111e+00
3.47789e+03 6.12038829e+00
3.48894e+03 6.09129104e+00
3.50000e+03 6.06237761e+00
