T(K)        G16/(RT)
2.08492e+03 1.29797397e+01
2.09598e+03 1.29862287e+01
2.10704e+03 1.29926497e+01
2.11809e+03 1.29990036e+01
2.12915e+03 1.30052915e+01
2.14020e+03 1.30115144e+01
2.15126e+03 1.30176734e+01
2.16231e+03 1.30237695e+01
2.17337e+03 1.30298035e+01
2.18442e+03 1.30357764e+01
2.19548e+03 1.30416892e+01
2.20653e+03 1.30475427e+01
2.21759e+03 1.30533379e+01
2.22864e+03 1.30590755e+01
2.23970e+03 1.30647566e+01
2.25075e+03 1.30703818e+01
2.26181e+03 1.30759520e+01
2.27286e+03 1.30814681e+01
2.28392e+03 1.30869307e+01
2.29497e+03 1.30923407e+01
2.30603e+03 1.30976988e+01
2.31709e+03 1.31030059e+01
2.32814e+03 1.31082625e+01
2.33920e+03 1.31134694e+01
2.35025e+03 1.31186273e+01
2.36131e+03 1.31237370e+01
2.37236e+03 1.31287990e+01
2.38342e+03 1.31338140e+01
2.39447e+03 1.31387828e+01
2.40553e+03 1.31437059e+01
2.41658e+03 1.31485839e+01
2.42764e+03 1.31534175e+01
2.43869e+03 1.31582073e+01
2.44975e+03 1.31629538e+01
2.46080e+03 1.31676577e+01
2.47186e+03 1.31723196e+01
2.48291e+03 1.31769399e+01
2.49397e+03 1.31815192e+01
2.50503e+03 1.31860582e+01
2.51608e+03 1.31905572e+01
2.52714e+03 1.31950169e+01
2.53819e+03 1.31994377e+01
2.54925e+03 1.32038202e+01
2.56030e+03 1.32081649e+01
2.57136e+03 1.32124722e+01
2.58241e+03 1.32167426e+01
2.59347e+03 1.32209766e+01
2.60452e+03 1.32251746e+01
2.61558e+03 1.32293372e+01
2.62663e+03 1.32334647e+01
2.63769e+03 1.32375576e+01
2.64874e+03 1.32416164e+01
2.65980e+03 1.32456414e+01
2.67085e+03 1.32496331e+01
2.68191e+03 1.32535919e+01
2.69296e+03 1.32575182e+01
2.70402e+03 1.32614124e+01
2.71508e+03 1.32652748e+01
2.72613e+03 1.32691060e+01
2.73719e+03 1.32729062e+01
2.74824e+03 1.32766758e+01
2.75930e+03 1.32804152e+01
2.77035e+03 1.32841248e+01
2.78141e+03 1.32878049e+01
2.79246e+03 1.32914558e+01
2.80352e+03 1.32950780e+01
2.81457e+03 1.32986717e+01
2.82563e+03 1.33022372e+01
2.83668e+03 1.33057750e+01
2.84774e+03 1.33092853e+01
2.85879e+03 1.33127685e+01
2.86985e+03 1.33162248e+01
2.88090e+03 1.33196546e+01
2.89196e+03 1.33230582e+01
2.90302e+03 1.33264359e+01
2.91407e+03 1.33297879e+01
2.92513e+03 1.33331146e+01
2.93618e+03 1.33364162e+01
2.94724e+03 1.33396931e+01
2.95829e+03 1.33429455e+01
2.96935e+03 1.33461736e+01
2.98040e+03 1.33493778e+01
2.99146e+03 1.33525584e+01
3.00251e+03 1.33557155e+01
3.01357e+03 1.33588494e+01
3.02462e+03 1.33619605e+01
3.03568e+03 1.33650488e+01
3.04673e+03 1.33681148e+01
3.05779e+03 1.33711586e+01
3.06884e+03 1.33741804e+01
3.07990e+03 1.33771806e+01
3.09095e+03 1.33801593e+01
3.10201e+03 1.33831168e+01
3.11307e+03 1.33860533e+01
3.12412e+03 1.33889690e+01
3.13518e+03 1.33918641e+01
3.14623e+03 1.33947389e+01
3.15729e+03 1.33975935e+01
3.16834e+03 1.34004282e+01
3.17940e+03 1.34032432e+01
3.19045e+03 1.34060387e+01
3.20151e+03 1.34088149e+01
3.21256e+03 1.34115720e+01
3.22362e+03 1.34143102e+01
3.23467e+03 1.34170297e+01
3.24573e+03 1.34197306e+01
3.25678e+03 1.34224132e+01
3.26784e+03 1.34250777e+01
3.27889e+03 1.34277241e+01
3.28995e+03 1.34303528e+01
3.30101e+03 1.34329639e+01
3.31206e+03 1.34355576e+01
3.32312e+03 1.34381340e+01
3.33417e+03 1.34406933e+01
3.34523e+03 1.34432357e+01
3.35628e+03 1.34457613e+01
3.36734e+03 1.34482704e+01
3.37839e+03 1.34507631e+01
3.38945e+03 1.34532394e+01
3.40050e+03 1.34556997e+01
3.41156e+03 1.34581441e+01
3.42261e+03 1.34605726e+01
3.43367e+03 1.34629855e+01
3.44472e+03 1.34653829e+01
3.45578e+03 1.34677650e+01
3.46683e+03 1.34701319e+01
3.47789e+03 1.34724837e+01
3.48894e+03 1.34748207e+01
3.50000e+03 1.34771429e+01
